,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
313,Deviant Nightmares,Joseph Sweet Anya VerKamp Brittany Elizabeth Elizabeth Mathis Yasemin Fey Michael Herron Shondra Snodderly Red Scott Kerrylee Cartwright Louise Charlotte Harris James Snaith H.L. Greenall Micheal Grin Katherine E. Hillis Alex Jericho Kara Dee D Peers Kawter Chougui,4.73,15,7,NA,0,"18 new voices of modern horror bring you their previously unpublished tales of madness chaos and nightmare-inducing terrors that will keep you on the edge of your seat well past your bed-time, afraid to turn off the light. We searched the world's largest online art community, Deviant Art, for the best new talent we could find. Prepare for a journey into the dark unknown an 18 new voices of modern horror bring you their previously unpublished tales of madness chaos and nightmare-inducing terrors that will keep you on the edge of your seat well past your bed-time, afraid to turn off the light. We searched the world's largest online art community, Deviant Art, for the best new talent we could find. Prepare for a journey into the dark unknown and beyond from the minds of tomorrow's masters of horror fiction. But don't blame us if it gives you nightmares. You've been warned.",NA
314,"The Soloist: A Lost Dream, an Unlikely Friendship, and the Redemptive Power of Music",Steve LÃ³pez,3.90,"9,613","1,510",289,1,"Now a major motion picture-""An intimate portrait of mental illness, of atrocious social neglect, and the struggle to resurrect a fallen prodigy."" (Mark Bowden, author of Black Hawk Down)

This is the true story of journalist Steve Lopez's discovery of Nathaniel Ayers, a former classical bass student at Julliard, playing his heart out on a two-string violin on Los Angele Now a major motion picture-""An intimate portrait of mental illness, of atrocious social neglect, and the struggle to resurrect a fallen prodigy."" (Mark Bowden, author of Black Hawk Down)

This is the true story of journalist Steve Lopez's discovery of Nathaniel Ayers, a former classical bass student at Julliard, playing his heart out on a two-string violin on Los Angeles' Skid Row. Deeply affected by the beauty of Ayers's music, Lopez took it upon himself to change the prodigy's life-only to find that their relationship has had a profound change on his own life.",non-fiction
315,The Gifts of Imperfection,BrenÃ© Brown,4.20,"143,945","8,519",NA,0,"In this groundbreaking New York Times best seller, Dr. BrenÃ© Brown, a research professor and thought leader on vulnerability, courage, worthiness, and shame, shares ten guideposts on the power of Wholehearted livingâa way of engaging with the world from a place of worthiness.",non-fiction
316,This Season... Have Love/Have Faith,Tamara Philip Neva Squires-Rodriguez,4.38,24,4,NA,0,"Two Holiday Short Stories in one volume, from Tamara Philip (The Trouble with Playing Cupid) and Neva Squires-Rodriguez (Liliana).

Have Love by Tamara Philip

Bookstore owner Danny Archer has always led a quiet unassuming life but when the mysterious Josephine enters his shop, it's love at first sight.With Christmas right around the corner, their whirlwind romance seems like Two Holiday Short Stories in one volume, from Tamara Philip (The Trouble with Playing Cupid) and Neva Squires-Rodriguez (Liliana).

Have Love by Tamara Philip

Bookstore owner Danny Archer has always led a quiet unassuming life but when the mysterious Josephine enters his shop, it's love at first sight.With Christmas right around the corner, their whirlwind romance seems like a dream come true.
But will the secret that Josephine's harboring leave them heartbroken for the Holidays or will love find a way?


Have Faith by Neva Squires-Rodriguez

Things couldn't get any worse for Yasmin Vazquez this Christmas season. With her life falling apart around her, snatching the wreath off the apartment door that her cheating ex-boyfriend evicted her out of was just the beginning of the nightmare day that led to her meeting handsome police officer, Emmanuel Colon.

Despite all of her misgivings, Yasmin allows him into her life as the magic of faith and hope helps mend her soul. But is he all that he claims to be or is there more to his story?",holiday
317,The Trouble with Romance,Tamara Philip,4.44,27,2,866,0,"In the sequel to The Trouble with Playing Cupid, December's best friend and agent, Clarissa Gregory, finds herself as the latest person destined for love.
Love never felt so good for pop singer December Brown and her boyfriend, Hollywood heartthrob, Tom Elmswood. A year later and they're still crazy about each other. Now it's their turn to be the well meaning but still pret In the sequel to The Trouble with Playing Cupid, December's best friend and agent, Clarissa Gregory, finds herself as the latest person destined for love.
Love never felt so good for pop singer December Brown and her boyfriend, Hollywood heartthrob, Tom Elmswood. A year later and they're still crazy about each other. Now it's their turn to be the well meaning but still pretty terrible matchmakers.


Except, for Clarissa, it isn't only meddling friends pushing her towards the dashing detective Peter, but fate itself.


Will December convince the cynical Clarissa to take a chance on romance? Or is she right, that love really is just too much trouble?


Also includes Bonus Story, Have Love.",NA
318,The Bone Season,Samantha Shannon,3.77,"71,355","9,286",466,2,"The year is 2059. Nineteen-year-old Paige Mahoney is working in the criminal underworld of Scion London, based at Seven Dials, employed by a man named Jaxon Hall. Her job: to scout for information by breaking into peopleâs minds. For Paige is a dreamwalker, a clairvoyant and, in the world of Scion, she commits treason simply by breathing.

It is raining the day her life chan The year is 2059. Nineteen-year-old Paige Mahoney is working in the criminal underworld of Scion London, based at Seven Dials, employed by a man named Jaxon Hall. Her job: to scout for information by breaking into peopleâs minds. For Paige is a dreamwalker, a clairvoyant and, in the world of Scion, she commits treason simply by breathing.

It is raining the day her life changes for ever. Attacked, drugged and kidnapped, Paige is transported to Oxford â a city kept secret for two hundred years, controlled by a powerful, otherworldly race. Paige is assigned to Warden, a Rephaite with mysterious motives. He is her master. Her trainer. Her natural enemy. But if Paige wants to regain her freedom she must allow herself to be nurtured in this prison where she is meant to die.

The Bone Season introduces a compelling heroine and also introduces an extraordinary young writer, with huge ambition and a teeming imagination. Samantha Shannon has created a bold new reality in this riveting debut.",fantasy
319,The Bonehunters,Steven Erikson,4.46,"33,797","1,069",143,1,"The Seven Cities Rebellion has been crushed. Sha'ik is dead. One last rebel force remains, holed up in the city of Y'Ghatan and under the fanatical command of Leoman of the Flails. The prospect of laying siege to this ancient fortress makes the battle-weary Malaz 14th Army uneasy. For it was here that the Empire's greatest champion Dassem Ultor was slain and a tide of Mala The Seven Cities Rebellion has been crushed. Sha'ik is dead. One last rebel force remains, holed up in the city of Y'Ghatan and under the fanatical command of Leoman of the Flails. The prospect of laying siege to this ancient fortress makes the battle-weary Malaz 14th Army uneasy. For it was here that the Empire's greatest champion Dassem Ultor was slain and a tide of Malazan blood spilled. A place of foreboding, its smell is of death. But elsewhere, agents of a far greater conflict have made their opening moves. The Crippled God has been granted a place in the pantheon, a schism threatens and sides must be chosen. Whatever each god decides, the ground-rules have changed, irrevocably, terrifyingly and the first blood spilled will be in the mortal world. A world in which a host of characters, familiar and new, including Heboric Ghost Hands, the possessed Apsalar, Cutter, once a thief now a killer, the warrior Karsa Orlong and the two ancient wanderers Icarium and Mappo, each searching for such a fate as they might fashion with their own hands, guided by their own will. If only the gods would leave them alone. But now that knives have been unsheathed, the gods are disinclined to be kind. There shall be war, war in the heavens.And the prize? Nothing less than existence itself...


Here is the stunning new chapter in Steven Erikson magnificent 'Malazan Book of the Fallen' - hailed an epic of the imagination and acknowledged as a fantasy classic in the making.",fantasy
320,The Difficulty of Being Good: On the Subtle Art of Dharma,Gurcharan Das,4.11,"4,184",397,488,0,"In his new book, Gurcharan Das turns to the Mahabharata in order to answer the question, ""why be good'', and discovers that the epic's world of moral haziness and uncertainty is closer to our experience as ordinary human beings than the narrow and rigid positions that define most debate in this fundamentalist age of moral certainty.

The Mahabharata is obsessed with the elu In his new book, Gurcharan Das turns to the Mahabharata in order to answer the question, ""why be good'', and discovers that the epic's world of moral haziness and uncertainty is closer to our experience as ordinary human beings than the narrow and rigid positions that define most debate in this fundamentalist age of moral certainty.

The Mahabharata is obsessed with the elusive notion of dharma - in essence, doing the right thing. When a hero falters, the action stops and everyone weighs in with a different and often contradictory take on dharma. The epic's characters are flawed, but their incoherent experiences throw light on our familiar dilemmas.

Gurcharan Das's best-selling book India Unbound examined the classical aim of artha, material well being. This, his first book in seven years, dwells on the goal of dharma, moral well being. It addresses the central problem of how to live our lives in an examined way - holding a mirror up to us and forcing us to confront the many ways in which we deceive ourselves and others. What emerges is a doctrine of dharma that we can apply to our business decisions, political strategies and interpersonal relationships - in effect, to life itself.",philosophy
321,Milkman,Anna Burns,3.55,"49,147","7,471",NA,6,"In this unnamed city, to be interesting is dangerous. Middle sister, our protagonist, is busy attempting to keep her mother from discovering her maybe-boyfriend and to keep everyone in the dark about her encounter with Milkman. But when first brother-in-law sniffs out her struggle, and rumours start to swell, middle sister becomes 'interesting'. The last thing she ever wan In this unnamed city, to be interesting is dangerous. Middle sister, our protagonist, is busy attempting to keep her mother from discovering her maybe-boyfriend and to keep everyone in the dark about her encounter with Milkman. But when first brother-in-law sniffs out her struggle, and rumours start to swell, middle sister becomes 'interesting'. The last thing she ever wanted to be. To be interesting is to be noticed and to be noticed is dangerous.

Milkman is a tale of gossip and hearsay, silence and deliberate deafness. It is the story of inaction with enormous consequences.",fiction
322,The Scribbler Guardian,Lucian Bane,4.25,299,112,177,0,"Jeramiah Poe isnât just any character in the Realm of Fiction; he is Muse MasterâDestiny DivinerâMysterious Miskriat. Being of neither the Traditional Genre Provinces nor Independent, Poe enjoys an eternal lease on life, so long as his Scribbler keeps him out of publication.

Poe meets Kane, a seven-year-old boy from the Independent Horror Province, where he learns ancient Jeramiah Poe isnât just any character in the Realm of Fiction; he is Muse MasterâDestiny DivinerâMysterious Miskriat. Being of neither the Traditional Genre Provinces nor Independent, Poe enjoys an eternal lease on life, so long as his Scribbler keeps him out of publication.

Poe meets Kane, a seven-year-old boy from the Independent Horror Province, where he learns ancient codes are being broken and the horror that should be an act, is real.

But the evil clutching Octava is not new and Seven Arks have been sent to Earth to stop it. Only something has gone wrong and Poe is commissioned as the 8th Ark of Octava to discover what has become of the Seven.

But his passage to Earth comes with revelations he's not prepared for. Not only does his Scribbler not know of his existence, he's a she that his human form seems allergic to. Poe soon realizes that with each Ark he locates, his powers grow along with his feelings for the Scribbler. And the enemy will try and use both to gain control of the two realms.",NA
323,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,4.58,"188,271","21,563",153,7,"An unforgettable true story about the potential for mercy to redeem us, and a clarion call to end mass incarceration in America â from one of the most inspiring lawyers of our time.

Bryan Stevenson was a young lawyer when he founded the Equal Justice Initiative, a nonprofit law office in Montgomery, Alabama, dedicated to defending the poor, the incarcerated, and the wrongly An unforgettable true story about the potential for mercy to redeem us, and a clarion call to end mass incarceration in America â from one of the most inspiring lawyers of our time.

Bryan Stevenson was a young lawyer when he founded the Equal Justice Initiative, a nonprofit law office in Montgomery, Alabama, dedicated to defending the poor, the incarcerated, and the wrongly condemned.

Just Mercy tells the story of EJI, from the early days with a small staff facing the nationâs highest death sentencing and execution rates, through a successful campaign to challenge the cruel practice of sentencing children to die in prison, to revolutionary projects designed to confront Americans with our history of racial injustice.

One of EJIâs first clients was Walter McMillian, a young Black man who was sentenced to die for the murder of a young white woman that he didnât commit. The case exemplifies how the death penalty in America is a direct descendant of lynching â a system that treats the rich and guilty better than the poor and innocent.",non-fiction
324,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,4.45,"639,050","80,593",626,2,"Aging and reclusive Hollywood movie icon Evelyn Hugo is finally ready to tell the truth about her glamorous and scandalous life. But when she chooses unknown magazine reporter Monique Grant for the job, no one is more astounded than Monique herself. Why her? Why now?

Monique is not exactly on top of the world. Her husband has left her, and her professional life is going now Aging and reclusive Hollywood movie icon Evelyn Hugo is finally ready to tell the truth about her glamorous and scandalous life. But when she chooses unknown magazine reporter Monique Grant for the job, no one is more astounded than Monique herself. Why her? Why now?

Monique is not exactly on top of the world. Her husband has left her, and her professional life is going nowhere. Regardless of why Evelyn has selected her to write her biography, Monique is determined to use this opportunity to jumpstart her career.

Summoned to Evelynâs luxurious apartment, Monique listens in fascination as the actress tells her story. From making her way to Los Angeles in the 1950s to her decision to leave show business in the â80s, and, of course, the seven husbands along the way, Evelyn unspools a tale of ruthless ambition, unexpected friendship, and a great forbidden love. Monique begins to feel a very real connection to the legendary star, but as Evelynâs story near its conclusion, it becomes clear that her life intersects with Moniqueâs own in tragic and irreversible ways.",historical
325,The Liberated Bride,A.B. Yehoshua Hillel Halkin,3.79,683,75,NA,4,"Yochanan Rivlin, a professor of Near Eastern Studies at Haifa University, is equally determined to understand the causes of the Algerian civil war of the 1990s and the mystery of his son's divorce. His is a double search for truth, each involving a different bride - Samaher, his own research assistant, an ambitious Arab newlywed from a village in the Galilee, and Galya, wh Yochanan Rivlin, a professor of Near Eastern Studies at Haifa University, is equally determined to understand the causes of the Algerian civil war of the 1990s and the mystery of his son's divorce. His is a double search for truth, each involving a different bride - Samaher, his own research assistant, an ambitious Arab newlywed from a village in the Galilee, and Galya, who deserted his son in Jerusalem with no explanation. Against his wife's better judgment (Hagit is a judge by profession), he explores relationships at once personal and political - man and wife, father and son, teacher and pupil, Israeli and Arab.",fiction
326,A Good Year,Peter Mayle,3.68,"8,404",892,050,0,"The writer with a claim to being the world's foremost literary escape artist is back, with an intoxicating novel about the business and pleasure of wine, set in his beloved Provence.

Max Skinner has recently lost his job at a London financial firm and just as recently learned that he has inherited his late uncle's vineyard in Provence. On arrival he finds the climate delici The writer with a claim to being the world's foremost literary escape artist is back, with an intoxicating novel about the business and pleasure of wine, set in his beloved Provence.

Max Skinner has recently lost his job at a London financial firm and just as recently learned that he has inherited his late uncle's vineyard in Provence. On arrival he finds the climate delicious, the food even better, and two of the locals ravishing. Unfortunately, the wine produced on his new property is swill. Why then are so many people interested in it? Enter a beguiling Californian who knows more about wine than Max does â and may have a better claim to the estate. Fizzy with intrigue, bursting with local color and savor, A Good Year is Mayle at his most entertaining.",fiction
327,Armed Madhouse: From Baghdad to New Orleans--Sordid Secrets and Strange Tales of a White House Gone Wild,Greg Palast,4.04,"1,071",116,NA,0,"In his most provocative and caustically funny book yet, Greg Palast, author of the national bestseller The Best Democracy Money Can Buy, once again gives us the straight scoop on the stories that Big Media won?t report. Digging up reams of documents marked ?secret? and ?confidential,? Palast provides the latest lowdown on Bush?s secret plans to seize Iraq?s oil, the fix pl In his most provocative and caustically funny book yet, Greg Palast, author of the national bestseller The Best Democracy Money Can Buy, once again gives us the straight scoop on the stories that Big Media won?t report. Digging up reams of documents marked ?secret? and ?confidential,? Palast provides the latest lowdown on Bush?s secret plans to seize Iraq?s oil, the fix planned for the 2008 election, who drowned New Orleans, and the horror and the humor of the War on Terror. With diligent detective work, moral outrage, and a keen sense of the absurd, Palast takes on the ?armed and dangerous clowns that rule us? as only he can.",politics
328,Debunking 9/11 Debunking: An Answer to Popular Mechanics & Other Defenders of the Official Conspiracy Theory,David Ray Griffin,4.02,171,16,NA,0,"By virtue of his previous four books on the subject, David Ray Griffin is widely recognized as one of the leading spokespersons of the 9/11 truth movement, which rejects the official conspiracy theory about 9/11. Although this movement was long ignored by the US government and the mainstream media, recent polls have shown that the rejection of the official theory has becom By virtue of his previous four books on the subject, David Ray Griffin is widely recognized as one of the leading spokespersons of the 9/11 truth movement, which rejects the official conspiracy theory about 9/11. Although this movement was long ignored by the US government and the mainstream media, recent polls have shown that the rejection of the official theory has become a mainstream political phenomenon. No longer ignoring the 9/11 truth movement, the government and the corporately controlled media have released a flurry of stories and reports aimed at debunking it. In the present book, David Ray Griffin shows that these attempts can themselves be easily debunked. Besides demonstrating the pitiful failure of Debunking 9/11 Myths (published by Popular Mechanics and endorsed by Senator John McCain), Griffin riddles recent reports and stories put out by the US Department of State, the National Institute of Standards and Technology, the New York Times, and others. He responds to criticisms of these efforts and shows that the charge that is regularly leveled against critics of the official theory--that they employ irrational and unscientific methods to defend conclusions based on faith--actually applies more to those who defend the official theory.",politics
329,Armageddon: The Cosmic Battle of the Ages,Tim LaHaye Jerry B. Jenkins,it,"19,351",361,684,1,"The scattered Tribulation Force is drawn inexorably toward the Middle East, as are all the armies of the world, when human history culminates in the battle of the ages. During the last year of the Great Tribulation, safe houses are no longer safe, and the cast of characters dramatically changes. By the time of the war of the great day of God the Almighty, the globe has bec The scattered Tribulation Force is drawn inexorably toward the Middle East, as are all the armies of the world, when human history culminates in the battle of the ages. During the last year of the Great Tribulation, safe houses are no longer safe, and the cast of characters dramatically changes. By the time of the war of the great day of God the Almighty, the globe has become a powder keg of danger. Except those already in Petra, everyone has been forced to relocate as Antichrist ratchets up the pressure in the world's most treacherous game. Who will be left standing when the battle leaves the Tribulation Force on the brink of the end of time and the Glorious Appearing?",christian-fiction
330,,,NA,NA,NA,NA,0,,NA
331,The Human Obsession,Heath Sommer,4.13,183,40,911,0,"A year before retirement, Chief of Police Frank Murphy wants nothing more than to spend his golden years on HGTV marathons and endless tee-off times. What he gets is a string of abductions that makes Ted Bundy look like an amateur. The Human Obsession is the sequel to Heath Sommer's 2009 breakout psychological thriller The Manufactured Identity, where Murphy and hapless lo A year before retirement, Chief of Police Frank Murphy wants nothing more than to spend his golden years on HGTV marathons and endless tee-off times. What he gets is a string of abductions that makes Ted Bundy look like an amateur. The Human Obsession is the sequel to Heath Sommer's 2009 breakout psychological thriller The Manufactured Identity, where Murphy and hapless lovers Addy and John Joe scramble against inhuman odds and unpredictable twists to solve the riddles of murder, obsession, and human weakness. Focusing on the trial of Cameron Bo, alleged murderer and loony from Sommer's The Grand Delusion, The Human Obsession takes readers even deeper into the minds of Sommers' belovedand twistedcharacters. In the end, no one could have seen why those meant to protect and serve may be in the greatest danger of all.",mystery
332,Sons of Fortune,Jeffrey Archer,3.88,"18,665",654,NA,0,"It is often spur-of-the-moment decisions, sometimes made by others, that can change our whole lives.

Bestselling author Jeffrey Archer returns with a powerful tale of twins separated by fate and reunited by destiny.

In the late 1940's in Hartford, Connecticut a set of twins is parted at birth. Nat Cartwright goes home with his parents, a schoolteacher and an insurance sa It is often spur-of-the-moment decisions, sometimes made by others, that can change our whole lives.

Bestselling author Jeffrey Archer returns with a powerful tale of twins separated by fate and reunited by destiny.

In the late 1940's in Hartford, Connecticut a set of twins is parted at birth. Nat Cartwright goes home with his parents, a schoolteacher and an insurance salesman. But his twin brother is to begin his days as Fletcher Andrew Davenport, the only son of a multi-millionaire and his society wife.

During the years that follow, the two brothers grow up unaware of each other's existence. Nat leaves college at the University of Connecticut to serve in Vietnam. He returns a war hero, finishes school and becomes a successful banker. Fletcher, meanwhile, has graduated from Yale University and distinguishes himself as a criminal defense lawyer before he is elected to the Senate.

Even when Nat and Fletcher fall in love with the same girl they still don't meet. They continue on their separate paths until one has to defend the other for a murder he did not commit. But the final confrontation comes when Nat and Fletcher are selected to stand against each other for governor of the state.

In the tradition of Jeffrey Archer's most popular books, Sons of Fortune is as much a chronicle of a nation in transition as it is the story of two remarkable men and how, eventually, they come to discover the truth - and its extraordinary consequences...",fiction
333,Blind Faith,Ben Elton,3.72,"6,107",501,615,0,"Imagine a world where everyone knows everything about everybody. Where 'sharing' is valued above all, and privacy is considered a dangerous perversion.

Trafford wouldn't call himself a rebel, but he's daring to be different, to stand out from the crowd. In his own small ways, he wants to push against the system. But in this world, uniformity is everything. And even tiny def Imagine a world where everyone knows everything about everybody. Where 'sharing' is valued above all, and privacy is considered a dangerous perversion.

Trafford wouldn't call himself a rebel, but he's daring to be different, to stand out from the crowd. In his own small ways, he wants to push against the system. But in this world, uniformity is everything. And even tiny defiances won't go unnoticed.

Ben Elton's dark, savagely comic novel imagines a post-apocalyptic society where religious intolerance combines with a sex-obsessed, utterly egocentric culture. In this world, nakedness is modesty, independent thought subversive, and ignorance is wisdom.

A chilling vision of what's to come? Or something rather closer to home?",fiction
334,"Truly, Madly, Deeply",Faraaz Kazi,3.59,"1,510",170,439,3,"What happens when the most popular guy in school falls in love with his beautiful female equivalent?

A pompous Rahul is head over heels in love with Seema, a shy lady from the same school. After a whirlwind of innocent encounters, their teenage romance blossoms but the two never confess their love for each other. Friends and even a few teachers approve of their relationship What happens when the most popular guy in school falls in love with his beautiful female equivalent?

A pompous Rahul is head over heels in love with Seema, a shy lady from the same school. After a whirlwind of innocent encounters, their teenage romance blossoms but the two never confess their love for each other. Friends and even a few teachers approve of their relationship which is no secret to anyone thanks to Rahul's flaunting nature.

Seema, on the other hand, finds it difficult to handle the unnecessary attention she gets due to Rahul's ostentatiousness. What follows is a series of misunderstandings and ego clashes causing them to drift apart.

Rahul loses his popularity, his numero uno status, his sanity and ultimately his love. By the time he realizes what he has lost, it's too late. He takes desperate measures to woo her back and win back her love. But will Rahul ever get back Seema? And will Seema ever realize how much Rahul loved her and all the misunderstandings that transpired between them? Is there really any room for misunderstandings in love? In today's world, can a person's first love ever be his last?

This teenage love story seeks answers to all these and more as it alternates between the past and the present events in the life of Rahul and makes you wonder; do all love stories have a happy ending? Or do all love stories end, ever?

TRULY, MADLY, DEEPLY promises to be a heart-warming and emotion filled tale that will captivate the reader's heart and fascinate his mind and leave him ponderingâDOES LOVE TRULY CONQUER ALL ODDS?",romance
335,The Psychopath Test: A Journey Through the Madness Industry,Jon Ronson,3.94,"134,797","7,604",640,1,"In this madcap journey, a bestselling journalist investigates psychopaths and the industry of doctors, scientists, and everyone else who studies them.

The Psychopath Test is a fascinating journey through the minds of madness. Jon Ronson's exploration of a potential hoax being played on the world's top neurologists takes him, unexpectedly, into the heart of the madness indu In this madcap journey, a bestselling journalist investigates psychopaths and the industry of doctors, scientists, and everyone else who studies them.

The Psychopath Test is a fascinating journey through the minds of madness. Jon Ronson's exploration of a potential hoax being played on the world's top neurologists takes him, unexpectedly, into the heart of the madness industry. An influential psychologist who is convinced that many important CEOs and politicians are, in fact, psychopaths teaches Ronson how to spot these high-flying individuals by looking out for little telltale verbal and nonverbal clues. And so Ronson, armed with his new psychopath-spotting abilities, enters the corridors of power. He spends time with a death-squad leader institutionalized for mortgage fraud in Coxsackie, New York; a legendary CEO whose psychopathy has been speculated about in the press; and a patient in an asylum for the criminally insane who insists he's sane and certainly not a psychopath.

Ronson not only solves the mystery of the hoax but also discovers, disturbingly, that sometimes the personalities at the helm of the madness industry are, with their drives and obsessions, as mad in their own way as those they study. And that relatively ordinary people are, more and more, defined by their maddest edges.",non-fiction
336,The Forty Rules of Love,Elif Shafak,4.13,"148,239","17,218",039,2,"In this lyrical, exuberant follow-up to her 2007 novel, The Bastard of Istanbul, acclaimed Turkish author Elif Shafak unfolds two tantalizing parallel narrativesâone contemporary and the other set in the thirteenth century, when Rumi encountered his spiritual mentor, the whirling dervish known as Shams of Tabrizâthat together incarnate the poet's timeless message of love. In this lyrical, exuberant follow-up to her 2007 novel, The Bastard of Istanbul, acclaimed Turkish author Elif Shafak unfolds two tantalizing parallel narrativesâone contemporary and the other set in the thirteenth century, when Rumi encountered his spiritual mentor, the whirling dervish known as Shams of Tabrizâthat together incarnate the poet's timeless message of love.

Ella Rubenstein is forty years old and unhappily married when she takes a job as a reader for a literary agent. Her first assignment is to read and report on Sweet Blasphemy, a novel written by a man named Aziz Zahara. Ella is mesmerized by his tale of Shams's search for Rumi and the dervish's role in transforming the successful but unhappy cleric into a committed mystic, passionate poet, and advocate of love. She is also taken with Shams's lessons, or rules, that offer insight into an ancient philosophy based on the unity of all people and religions, and the presence of love in each and every one of us. As she reads on, she realizes that Rumi's story mirÂ­rors her own and that Zaharaâlike Shamsâhas come to set her free.",fiction
337,Everblaze,Shannon Messenger,4.57,"24,665","1,710",219,0,"A New York Times bestselling series
A USA TODAY bestselling series
A California Young Reader Medalâwinning series

Sophie uncovers shocking secretsâand faces treacherous new enemiesâin this electrifying third book in the Keeper of the Lost Cities series.

Sophie Foster is ready to fight back.

Her talents are getting stronger, and with the elusive Black Swan group ignoring her cal A New York Times bestselling series
A USA TODAY bestselling series
A California Young Reader Medalâwinning series

Sophie uncovers shocking secretsâand faces treacherous new enemiesâin this electrifying third book in the Keeper of the Lost Cities series.

Sophie Foster is ready to fight back.

Her talents are getting stronger, and with the elusive Black Swan group ignoring her calls for help, sheâs determined to find her kidnappersâbefore they come after her again.

But a daring mistake leaves her world teetering on the edge of war, and causes many to fear that she has finally gone too far. And the deeper Sophie searches, the farther the conspiracy stretches, proving that her most dangerous enemy might be closer than she realizes.

In this nail-biting third book in the Keeper of the Lost Cities series, Sophie must fight the flames of rebellion, before they destroy everyone and everything she loves.",fantasy
338,The Penelopiad,Margaret Atwood Laural Merlington,3.71,"55,551","5,132",131,1,"Now that all the others have run out of air, it's my turn to do a little story-making.

In Homer's account in The Odyssey, Penelopeâwife of Odysseus and cousin of the beautiful Helen of Troyâis portrayed as the quintessential faithful wife, her story a salutary lesson through the ages. Left alone for twenty years when Odysseus goes off to fight in the Trojan War after the ab Now that all the others have run out of air, it's my turn to do a little story-making.

In Homer's account in The Odyssey, Penelopeâwife of Odysseus and cousin of the beautiful Helen of Troyâis portrayed as the quintessential faithful wife, her story a salutary lesson through the ages. Left alone for twenty years when Odysseus goes off to fight in the Trojan War after the abduction of Helen, Penelope manages, in the face of scandalous rumors, to maintain the kingdom of Ithaca, bring up her wayward son, and keep over a hundred suitors at bay, simultaneously. When Odysseus finally comes home after enduring hardships, overcoming monsters, and sleeping with goddesses, he kills her suitors andâcuriouslyâtwelve of her maids.

In a splendid contemporary twist to the ancient story, Margaret Atwood has chosen to give the telling of it to Penelope and to her twelve hanged maids, asking: ""What led to the hanging of the maids, and what was Penelope really up to?"" In Atwood's dazzling, playful retelling, the story becomes as wise and compassionate as it is haunting, and as wildly entertaining as it is disturbing. With wit and verve, drawing on the story-telling and poetic talent for which she herself is renowned, she gives Penelope new life and realityâand sets out to provide an answer to an ancient mystery.",fiction
339,The Crippled God,Steven Erikson,4.49,"24,937","1,168",426,1,"The Bonehunters march for Kolanse, led by Adjunct Tavore. This woman with no gifts of magic, deemed plain, unprepossessing, displaying nothing to instill loyalty or confidence, will challenge the gods - if her own mutinous troops don't kill her first.

Her enemy, the Forkrul Assail, seek to cleanse the world, to annihilate everything. In the realm of Kurald Galain, home to t The Bonehunters march for Kolanse, led by Adjunct Tavore. This woman with no gifts of magic, deemed plain, unprepossessing, displaying nothing to instill loyalty or confidence, will challenge the gods - if her own mutinous troops don't kill her first.

Her enemy, the Forkrul Assail, seek to cleanse the world, to annihilate everything. In the realm of Kurald Galain, home to the long lost city of Kharkanas, a refugees commanded by Yedan Derryg, the Watch, await the breaching of Lightfall, and the coming of the Tiste Liosan. In this war they cannot win, they will die in the name of an empty city and a queen with no subjects.

Elsewhere, the three Elder Gods, Kilmandaros, Errastas and Sechul Lath, work to shatter the chains binding Korabas, the Otataral Dragon. Against her force of utter devastation, no mortal can stand. At the Gates of Starvald Demelain, the Azath House sealing the portal is dying. Soon will come the Eleint, dragons, and a final cataclysm.",fantasy
340,What Is a Girl Worth?: My Story of Breaking the Silence and Exposing the Truth about Larry Nassar and USA Gymnastics,Rachael Denhollander,4.61,"3,933",861,600,1,"ECPA 2020 Christian Book Award Finalist!

Written by Rachael Denhollander, Recipient of Sports Illustrated's Inspiration of the Year Award and one of Time's 100 Most Influential People (2018).

""Who is going to tell these little girls that what was done to them matters? That they are seen and valued, that they are not alone and they are not unprotected?""

Rachael Denhollander's ECPA 2020 Christian Book Award Finalist!

Written by Rachael Denhollander, Recipient of Sports Illustrated's Inspiration of the Year Award and one of Time's 100 Most Influential People (2018).

""Who is going to tell these little girls that what was done to them matters? That they are seen and valued, that they are not alone and they are not unprotected?""

Rachael Denhollander's voice was heard around the world when she spoke out to end the most shocking US gymnastics scandal in history. The first victim to publicly accuse Larry Nassar, the former USA Gymnastics team doctor who sexually abused hundreds of young athletes, Rachael now reveals her full story for the first time. How did Nassar get away with it for so long? How did Rachael and the other survivors finally stop him and bring him to justice? And how can we protect the vulnerable in our own families, churches, and communities?

What Is a Girl Worth? is the inspiring true story of Rachael's journey from an idealistic young gymnast to a strong and determined woman who found the courage to raise her voice against evil, even when she thought the world might not listen. This deeply personal and compelling narrative shines a spotlight on the physical and emotional impact of abuse, why so many survivors are reluctant to speak out, what it means to be believed, the extraordinary power of faith and forgiveness, and how we can learn to do what's right in the moments that matter most.

This inspirational, empowering book is written by attorney, advocate, educator, and author Rachael Denhollander.",non-fiction
