,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
279,The Architecture of the Arkansas Ozarks,Donald Harington,3.88,895,109,NA,0,"Jacob and Noah Ingledew trudge 600 miles from their native Tennessee to found Stay More -- a small town nestled in a narrow valley that winds among the Arkansas Ozarks and into the reader's imagination. The Ingledew saga -- which follows six generations of Stay Morons through 140 years of abundant living and prodigal loving -- is the heart of Donald Harington's jubilant, p Jacob and Noah Ingledew trudge 600 miles from their native Tennessee to found Stay More -- a small town nestled in a narrow valley that winds among the Arkansas Ozarks and into the reader's imagination. The Ingledew saga -- which follows six generations of Stay Morons through 140 years of abundant living and prodigal loving -- is the heart of Donald Harington's jubilant, picaresque novel The Architecture of the Arkansas Ozarks.",fiction
280,Wings,Jason Lethcoe Scott Altmann,3.69,356,61,"pluralized

253",0,"When Edwardâs mother dies, his aunt sends him to a school for troubled youths. There, Edward develops an itch in his back that he canât scratch, and when he gets angry it seems like he can move things with his mind. When the itch erupts into a set of wings, an evil teacher tries to cut them off. Edward is rescued by Mr. Spines, who reveals that Edward is a Guardian, a magi When Edwardâs mother dies, his aunt sends him to a school for troubled youths. There, Edward develops an itch in his back that he canât scratch, and when he gets angry it seems like he can move things with his mind. When the itch erupts into a set of wings, an evil teacher tries to cut them off. Edward is rescued by Mr. Spines, who reveals that Edward is a Guardian, a magical being who guards and guides souls in the Woodbine, a stopover between life and death. Edward will now have to battle the most evil force in the Woodbine, the Jackal, and his army of fallen Guardians. They have destroyed the bridges that lead to the afterlife, trapping countless souls. Edward is unprepared for so much responsibility and he runs away and becomes lost in the Woodbine. There he must find his own voice and learn to master his powers as he is pulled from side to side by magical forces he is only beginning to understand.",fantasy
281,,,NA,NA,NA,NA,0,,NA
282,The Metamorphosis and The Trial,Franz Kafka,3.92,720,97,NA,0,226 pgs.,classics
283,The Marriage Game,Fern Michaels,3.65,"1,943",193,NA,0,"In a celebration of friendship and love, acclaimed bestselling author Fern Michaels brings her trademark wit and warmth to a thrilling story of a group of women who bond Survivor-style . . . and find romance along the way.
When Samantha Rainfordânewly wed to Douglas Rainford IIIâreturns from her honeymoon to find divorce papers, sheâs shocked and heartbroken. Discovering t In a celebration of friendship and love, acclaimed bestselling author Fern Michaels brings her trademark wit and warmth to a thrilling story of a group of women who bond Survivor-style . . . and find romance along the way.
When Samantha Rainfordânewly wed to Douglas Rainford IIIâreturns from her honeymoon to find divorce papers, sheâs shocked and heartbroken. Discovering that sheâs actually the fourth Mrs. Rainford, she puts into practice the old truism: Donât get mad, get even. Sam enlists the three other Mrs. Rainfords to do whatever it takes to bring down their ex-husband.
At a top-secret special-ops training program, these determined women meet ex-CIA operative Kollar Havapopulas. Handsome as a Greek god, âPappyâ is the best at transforming civilians into highly skilled fighting teams. Heâs less adept at telling a woman how he feels, and before long heâs developed very warm feelings for Samantha Rainfordâan attraction seemingly fated to be a disaster. Two personalities as strong as Sam and Pappy are sure to strike sparks, but will the fire burning between them consume everything in its way?",romance
284,Going Bovine,Libba Bray,3.65,"38,304","3,960",071,4,"Can Cameron find what heâs looking for?

All 16-year-old Cameron wants is to get through high schoolâand life in generalâwith a minimum of effort. Itâs not a lot to ask. But thatâs before heâs given some bad news: heâs sick and heâs going to die. Which totally sucks. Hope arrives in the winged form of Dulcie, a loopy punk angel/possible hallucination with a bad sugar habit. Can Cameron find what heâs looking for?

All 16-year-old Cameron wants is to get through high schoolâand life in generalâwith a minimum of effort. Itâs not a lot to ask. But thatâs before heâs given some bad news: heâs sick and heâs going to die. Which totally sucks. Hope arrives in the winged form of Dulcie, a loopy punk angel/possible hallucination with a bad sugar habit. She tells Cam there is a cureâif heâs willing to go in search of it. With the help of a death-obsessed, video-gaming dwarf and a yard gnome, Cam sets off on the mother of all road trips through a twisted America into the heart of what matters most.",young-adult
285,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,Ben Mezrich,3.91,"23,531","1,932",526,0,"An exclusive blackjack club came up with a system to take the worldUs most sophisticated casinos for all they were worth. In two years, this ring of card savants earned more than three million dollars. Filled with tense action and incredibly close calls, this is a real-life adventure that could have stepped straight out of a Hollywood film.",non-fiction
286,Days of Obligation: An Argument With My Mexican Father,Richard RodrÃ­guez,3.71,444,42,NA,2,"Rodriguez's acclaimed first book, Hunger of Memory raised a fierce controversy with its views on bilingualism and alternative action. Now, in a series of intelligent and candid essays, Rodriguez ranges over five centuries to consider the moral and spiritual landscapes of Mexico and the US and their impact on his soul. Rodriguez's acclaimed first book, Hunger of Memory raised a fierce controversy with its views on bilingualism and alternative action. Now, in a series of intelligent and candid essays, Rodriguez ranges over five centuries to consider the moral and spiritual landscapes of Mexico and the US and their impact on his soul.",non-fiction
287,Tigers At Twilight,Mary Pope Osborne Salvatore Murdocca,3.90,"8,847",256,NA,0,Jack and Annie are whisked back in time to the jungle of India where they'll meet snakes and tigers and find ancient ruins. Jack and Annie are whisked back in time to the jungle of India where they'll meet snakes and tigers and find ancient ruins.,fantasy
288,,,NA,NA,NA,NA,0,,NA
289,P.S. Longer Letter Later,Paula Danziger Ann M. Martin,3.79,"3,159",310,Notes,1,"Elizabeth and Tara*Starr are totally different. Tara*Starr wears glitter and sequins, loves to be the center of attention, and has two parents who won't grow up. Elizabeth is shy and quiet, hates being the center of attention, and lives in a house where possessions are more important than feelings.
Of course, Elizabeth and Tara*Starr are best friends.
Then Tara*Starr moves Elizabeth and Tara*Starr are totally different. Tara*Starr wears glitter and sequins, loves to be the center of attention, and has two parents who won't grow up. Elizabeth is shy and quiet, hates being the center of attention, and lives in a house where possessions are more important than feelings.
Of course, Elizabeth and Tara*Starr are best friends.
Then Tara*Starr moves away, and the two girls must continue their friendship through letters. At first, this is no problem. But then their lives begin to change-sometimes for the better, and sometimes for the much worse. Can they stay best friends forever...or will the distance tear them apart?",young-adult
290,Can't Wait to Get to Heaven,Fannie Flagg,3.93,"18,454","2,183",NA,0,"Combining southern warmth with unabashed emotion and side-splitting hilarity, Fannie Flagg takes readers back to Elmwood Springs, Missouri, where the most unlikely and surprising experiences of a high-spirited octogenarian inspire a town to ponder the age-old question: Why are we here?

Life is the strangest thing. One minute, Mrs. Elner Shimfissle is up in her tree, picking Combining southern warmth with unabashed emotion and side-splitting hilarity, Fannie Flagg takes readers back to Elmwood Springs, Missouri, where the most unlikely and surprising experiences of a high-spirited octogenarian inspire a town to ponder the age-old question: Why are we here?

Life is the strangest thing. One minute, Mrs. Elner Shimfissle is up in her tree, picking figs, and the next thing she knows, she is off on an adventure she never dreamed of, running into people she never in a million years expected to meet. Meanwhile, back home, Elner's nervous, high-strung niece Norma faints and winds up in bed with a cold rag on her head; Elner's neighbor Verbena rushes immediately to the Bible; her truck driver friend, Luther Griggs, runs his eighteen-wheeler into a ditch-and the entire town is thrown for a loop and left wondering, ""What is life all about, anyway?"" Except for Tot Whooten, who owns Tot's Tell It Like It Is Beauty Shop. Her main concern is that the end of the world might come before she can collect her social security.

In this comedy-mystery, those near and dear to Elner discover something wonderful: Heaven is actually right here, right now, with people you love, neighbors you help, friendships you keep. Can't Wait to Get to Heaven is proof once more that Fannie Flagg ""was put on this earth to write"" (Southern Living), spinning tales as sweet and refreshing as iced tea on a summer day, with a little extra kick thrown in.",fiction
291,Strange Nervous Laughter,Bridget McNulty,3.43,121,27,NA,0,"You'll not find six more remarkable characters: a cashier-turned motivational speaker, an undertaker with a toenail fetish, a girl wrapped in dreams, a man who communicates with whales, a garbage man with a peculiar sense of smell, and a Guinness Book of World Records representative. You'll not find six more remarkable characters: a cashier-turned motivational speaker, an undertaker with a toenail fetish, a girl wrapped in dreams, a man who communicates with whales, a garbage man with a peculiar sense of smell, and a Guinness Book of World Records representative.",fiction
292,"Where Mercy Is Shown, Mercy Is Given","Duane ""Dog"" Chapman",3.96,900,107,NA,0,"The author of the ""New York Times""-bestselling ""You Can Run But You Can't Hide"" and star of the hit show ""Dog the Bounty Hunter"" returns with this work that answers many of the questions his fans have been asking. The author of the ""New York Times""-bestselling ""You Can Run But You Can't Hide"" and star of the hit show ""Dog the Bounty Hunter"" returns with this work that answers many of the questions his fans have been asking.",biography
293,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,3.86,"119,154","5,482",963,11,"Why is the land so important to Cassie's family? It takes the events of one turbulent yearâthe year of the night riders and the burnings, the year a white girl humiliates Cassie in public simply because she's blackâto show Cassie that having a place of their own is the Logan family's lifeblood. It is the land that gives the Logans their courage and prideâno matter how othe Why is the land so important to Cassie's family? It takes the events of one turbulent yearâthe year of the night riders and the burnings, the year a white girl humiliates Cassie in public simply because she's blackâto show Cassie that having a place of their own is the Logan family's lifeblood. It is the land that gives the Logans their courage and prideâno matter how others may degrade them, the Logans possess something no one can take away.",historical
294,Becoming Naomi LeÃ³n,Pam MuÃ±oz Ryan,4.06,"12,185","1,072",NA,6,"When Naomi's absent mother resurfaces to claim her, Naomi runs away to Oaxaca, Mexico with her great-grandmother and younger brother in search of her father. When Naomi's absent mother resurfaces to claim her, Naomi runs away to Oaxaca, Mexico with her great-grandmother and younger brother in search of her father.",realistic-fiction
295,The Pleasuring of Rory Malone,Charles Panati,2.60,15,1,Sci-Fi,0,,horror
296,BloodWind,Charlotte Boyett-Compo,3.81,94,10,NA,0,"On frontier station Khamsin-14, Prime Reaper Kamerone Cree is a man to be feared. When the shapeshifting assassin comes on board, women lock their doors and warriors shiver in fear as he passes. Garnering his notice is something no one wants, but one woman has caught the vampire warrior's eye. Dr. Bridget Dunne is terrified of the man they call the Iceman, but it is her jo On frontier station Khamsin-14, Prime Reaper Kamerone Cree is a man to be feared. When the shapeshifting assassin comes on board, women lock their doors and warriors shiver in fear as he passes. Garnering his notice is something no one wants, but one woman has caught the vampire warrior's eye. Dr. Bridget Dunne is terrified of the man they call the Iceman, but it is her job to seduce him and bring Cree over to the Resistance. Will she be able to control the Reaper's dark passions or will they destroy her?",paranormal
297,Icefire,Chris d'Lacey,3.92,"24,316",699,430,0,"Secrets will be revealed when fire and ice collide...

In the exciting sequel to The Fire Within, David must uncover the truth behind the mysterious clay dragons. David's quest is to discover the link between the fire of the last known dragon on Earth and the icy regions of the Arctic. It's a journey that will change his life forever, a journey that will bring him to the ver Secrets will be revealed when fire and ice collide...

In the exciting sequel to The Fire Within, David must uncover the truth behind the mysterious clay dragons. David's quest is to discover the link between the fire of the last known dragon on Earth and the icy regions of the Arctic. It's a journey that will change his life forever, a journey that will bring him to the very heart of the legend of dragons and the mysterious, ancient secret of the icefire...",fantasy
298,Splendor,Anna Godbersen,3.84,"19,730","1,590",391,0,"New Beginnings.
Shocking Revelations.
Unexpected Endings.

As spring turns into summer, Elizabeth relishes her new roles as a young wife, while her sister, Diana, searches for adventure abroad. But when a surprising clue about their father's death comes to light, the Holland girls wonder at what cost a life of splendor comes.

Carolina Broad, society's newest darling, fans a fla New Beginnings.
Shocking Revelations.
Unexpected Endings.

As spring turns into summer, Elizabeth relishes her new roles as a young wife, while her sister, Diana, searches for adventure abroad. But when a surprising clue about their father's death comes to light, the Holland girls wonder at what cost a life of splendor comes.

Carolina Broad, society's newest darling, fans a flame from her past, oblivious to how it might burn her future. Penelope Schoonmaker is finally Manhattan royalty - but when a real prince visits the city, she covets a title that comes with a crown. Her husband, Henry, bravely went to war, only to discover that his father's rule extends well beyond New York's shores and that fighting for love may prove a losing battle.

In the dramatic conclusion to the bestselling Luxe series, New York's most dazzling socialites chase dreams, cling to promises, and tempt fate. As society watches what will become of the city's oldest families and newest fortunes, one question remains: Will its stars fade away or will they shine ever brighter?",historical
299,,,NA,NA,NA,NA,0,,NA
300,The Upside-Down Christmas Tree: And Other Bizarre Yuletide Tales,Delilah Scott Emma Troy,2.71,17,5,NA,0,"As the song says, ""It's the most wonderful time of the year."" And the weirdest. Friends and neighbors, married couples and lovers, parents and children, grandparents and grandchildren gather together and celebrate Christmas . . . Hanukkah . . . the Winter Solstice . . . Humbug Day. And for every familiar carol sung and every turkey dinner eaten and every red stocking hung, As the song says, ""It's the most wonderful time of the year."" And the weirdest. Friends and neighbors, married couples and lovers, parents and children, grandparents and grandchildren gather together and celebrate Christmas . . . Hanukkah . . . the Winter Solstice . . . Humbug Day. And for every familiar carol sung and every turkey dinner eaten and every red stocking hung, there are curses hurled, trees turned upside-down, and lumps of coal regifted. And that's just the beginning. In ""The Upside-Down Christmas Tree, "" anyone looking to laugh their way through the stress of the holidays will discover what truly strange goings-on go on behind closed doors in homes and towns around the world during the twelve days of Christmas, including: * Weird holiday food & drink traditions and toasts* Unusual decorations and celebrations* Shopping idiosyncrasies, presents from hell, and bizarre gift exchanges* Wild and wacky variations on the Santa Claus theme* Dysfunctional family antics associated with the holidays* What people will do to avoid going home for the holidays* Family and cultural traditions from around the globe",holiday
301,Marrying Buddha,Zhou Weihui,3.28,843,68,NA,0,"Her second semi-autobiographical novel of desire and lust in a new city far from China... According to the author, Marrying Buddha is the continuation of her first novel Shanghai Baby, the international bestseller which was banned in China and catapulted her to fame and notoriety in the country of her birth. As in Shanghai Baby, the protagonist is Coco, a young successful Her second semi-autobiographical novel of desire and lust in a new city far from China... According to the author, Marrying Buddha is the continuation of her first novel Shanghai Baby, the international bestseller which was banned in China and catapulted her to fame and notoriety in the country of her birth. As in Shanghai Baby, the protagonist is Coco, a young successful female novelist who decides to leave Shanghai for New York. Coco embarks on the next leg of life's journey, a road that leads her through love, desire, and spiritual awakening. In Manhattan she meets Muju. Muju and Coco share a deep, intense passion, experimenting and exploring their desires at every available opportunity. But into this relationship enters glamorous, wealthy and impossibly urbane New Yorker Nick. And when as a result her relationship with Muju is threatened, Coco returns to China, to the tiny temple-studded island of Putu, the place of her birth. It is on Mount Putu where Coco finds some inner peace -- but once back in Shanghai she is visited by both Muju and Nick and is once again caught up in the intensity and passion of the two relationships. whether it is Muju or Nick who is the father...",cultural
302,,,NA,NA,NA,NA,0,,NA
303,"Enchanted, Inc.",Shanna Swendson,3.85,"12,487","1,345",365,0,"DON'T MESS WITH HEXES

Katie Chandler had always heard that New York is a weird and wonderful place, but this small-town Texas gal had no idea how weird until she moved there. Everywhere she goes, she sees something worth gawking at and Katie is afraid she's a little too normal to make a splash in the big city. Working for an ogre of a boss doesn't help.

Then, seemingly out o DON'T MESS WITH HEXES

Katie Chandler had always heard that New York is a weird and wonderful place, but this small-town Texas gal had no idea how weird until she moved there. Everywhere she goes, she sees something worth gawking at and Katie is afraid she's a little too normal to make a splash in the big city. Working for an ogre of a boss doesn't help.

Then, seemingly out of the blue, Katie gets a job offer from Magic, Spells, and Illusions, Inc., a company that provides tricks of the trade to the magic community. For MSI, Katie's ordinariness is an asset.

Lacking any bit of magic, she can easily spot a fake spell, catch hidden clauses in competitor's contracts, and detect magically disguised intruders. Suddenly, average Katie is very special indeed.

She quickly learns that office politics are even more complicated when your new boss is a real ogre, and you have a crush on the sexy, shy, ultra powerful head of the R&D department, who is so busy fighting an evil competitor threatening to sell black magic on the street that he seems barely to notice Katie. Now it's up to Katie to pull off the impossible: save the world and--hopefully--live happily ever after.",fantasy
304,The Last Dickens,Matthew Pearl,3.57,"6,799",866,768,0,"In his most enthralling novel yet, the critically acclaimed author Matthew Pearl reopens one of literary historyâs greatest mysteries. The Last Dickens is a tale filled with the dazzling twists and turns, the unerring period details, and the meticulous research that thrilled readers of the bestsellers The Dante Club and The Poe Shadow.

Boston, 1870. When news of Charles Dic In his most enthralling novel yet, the critically acclaimed author Matthew Pearl reopens one of literary historyâs greatest mysteries. The Last Dickens is a tale filled with the dazzling twists and turns, the unerring period details, and the meticulous research that thrilled readers of the bestsellers The Dante Club and The Poe Shadow.

Boston, 1870. When news of Charles Dickensâs untimely death reaches the office of his struggling American publisher, Fields & Osgood, partner James Osgood sends his trusted clerk Daniel Sand to await the arrival of Dickensâs unfinished novel. But when Danielâs body is discovered by the docks and the manuscript is nowhere to be found, Osgood must embark on a transatlantic quest to unearth the novel that he hopes will save his venerable business and reveal Danielâs killer.

Danger and intrigue abound on the journey to England, for which Osgood has chosen Rebecca Sand, Danielâs older sister, to assist him. As they attempt to uncover Dickensâs final mystery, Osgood and Rebecca find themselves racing the clock through a dangerous web of literary lions and drug dealers, sadistic thugs and blue bloods, and competing members of Dickensâs inner circle. They soon realize that understanding Dickensâs lost ending is a matter of life and death, and the hidden key to stopping a murderous mastermind.",historical
305,Tell No One,Harlan Coben,4.07,"140,698","6,161",673,7,"For Dr. David Beck, the loss was shattering. And every day for the past eight years, he has relived the horror of what happened. The gleaming lake. The pale moonlight. The piercing screams. The night his wife was taken. The last night he saw her alive.

Everyone tells him it's time to move on, to forget the past once and for all. But for David Beck, there can be no closure. For Dr. David Beck, the loss was shattering. And every day for the past eight years, he has relived the horror of what happened. The gleaming lake. The pale moonlight. The piercing screams. The night his wife was taken. The last night he saw her alive.

Everyone tells him it's time to move on, to forget the past once and for all. But for David Beck, there can be no closure. A message has appeared on his computer, a phrase only he and his dead wife know. Suddenly Beck is taunted with the impossible- that somewhere, somehow, Elizabeth is alive.

Beck has been warned to tell no one. And he doesn't. Instead, he runs from the people he trusts the most, plunging headlong into a search for the shadowy figure whose messages hold out a desperate hope.

But already Beck is being hunted down. He's headed straight into the heart of a dark and deadly secret- and someone intends to stop him before he gets there.",mystery
306,A Deadly Affair,Tom Henderson,3.50,214,21,NA,0,"A promising young attorney and a dedicated family man, Michael Fletcher seemed to have it all. But in the summer of 2000, Michael found himself standing trial for the murder of his pregnant wife, Leann. The verdictâguilty of second-degree murderâwould leave friends, family, and the public at large scrambling to make sense of a twisted and frightening series of events that A promising young attorney and a dedicated family man, Michael Fletcher seemed to have it all. But in the summer of 2000, Michael found himself standing trial for the murder of his pregnant wife, Leann. The verdictâguilty of second-degree murderâwould leave friends, family, and the public at large scrambling to make sense of a twisted and frightening series of events that ended in the brutal killing of Leann Fletcher. What could possibly have led Michael Fletcher to commit such a gruesome act?

As a college student, Michael Fletcher married the girl of his dreams after a three-year courtship. It seems like a fairy-tale romance come true: a match made in heaven. So why would a man with no history of domestic violence murder his devoted wife right after he told her how much he loved her? Why would Michael shoot Leann in the back of the head, not only killing her but also the child that she was carrying inside her? According to prosecutors, Fletcher has been involved in an extramarital affair with a beautiful judge for two years. Was his relationship with respected District Judge Susan Chrzanowski enough cause for him to murder his wife in cold blood? Raising even more troubling questions, the startling discovery colored Leann's already shocking murder with shadings of sex, political scandal, and deadly betrayal.",crime
307,Both Ways Is the Only Way I Want It,Maile Meloy,3.83,"5,662",801,NA,1,"Award-winning writer Maile Meloy's return to short stories explores complex lives in an austere landscape with the clear-sightedness that first endeared her to readers.

Meloy's first return to short stories since her critically acclaimed debut, Both Ways Is the Only Way I Want It is an extraordinary new work from one of the most promising writers of the last decade.

Eleven u Award-winning writer Maile Meloy's return to short stories explores complex lives in an austere landscape with the clear-sightedness that first endeared her to readers.

Meloy's first return to short stories since her critically acclaimed debut, Both Ways Is the Only Way I Want It is an extraordinary new work from one of the most promising writers of the last decade.

Eleven unforgettable new stories demonstrate the emotional power and the clean, assured style that have earned Meloy praise from critics and devotion from readers. Propelled by a terrific instinct for storytelling, and concerned with the convolutions of modern love and the importance of place, this collection is about the battlefields-and fields of victory-that exist in seemingly harmless spaces, in kitchens and living rooms and cars. Set mostly in the American West, the stories feature small-town lawyers, ranchers, doctors, parents, and children, and explore the moral quandaries of love, family, and friendship. A ranch hand falls for a recent law school graduate who appears unexpectedly- and reluctantly-in his remote Montana town. A young father opens his door to find his dead grandmother standing on the front step. Two women weigh love and betrayal during an early snow. Throughout the book, Meloy examines the tensions between having and wanting, as her characters try to keep hold of opposing forces in their lives: innocence and experience, risk and stability, fidelity and desire.

Knowing, sly, and bittersweet, Both Ways Is the Only Way I Want It confirms Maile Meloy's singular literary talent. Her lean, controlled prose, full of insight and unexpected poignancy, is the perfect complement to her powerfully moving storytelling.",short-stories
308,CrÃ³nicas del Ãngel Gris,Alejandro Dolina Hermenegildo SÃ¡bat,4.15,"1,468",60,NA,0,"EdiciÃ³n corregida y aumentada, ilustrada por Hermenegildo SÃ¡bat.
No deja de ser paradÃ³jico el hecho de que alguien capaz de hablar con tanta claridad como Dolina sea interpretado de maneras tan caprichosas y, muchas veces, tan distantes de sus postulados. Afortunadamente, mÃ¡s allÃ¡ de las cÃ³modas simplificaciones a las que nos acostumbra la patris massmediatica, estÃ¡n los li EdiciÃ³n corregida y aumentada, ilustrada por Hermenegildo SÃ¡bat.
No deja de ser paradÃ³jico el hecho de que alguien capaz de hablar con tanta claridad como Dolina sea interpretado de maneras tan caprichosas y, muchas veces, tan distantes de sus postulados. Afortunadamente, mÃ¡s allÃ¡ de las cÃ³modas simplificaciones a las que nos acostumbra la patris massmediatica, estÃ¡n los libros.",humor
309,Dom v strÃ¡ni,Martin KukuÄÃ­n,3.06,263,14,NA,0,KukuÄÃ­n zasadzuje prÃ­beh romÃ¡nu do dalmatÃ­nskeho prostredia. ZachytÃ¡va v Åom Ä¾ÃºbostnÃ© vzplanutie mladÃ©ho statkÃ¡ra Nika DubÄiÄa k dcÃ©re teÅ¾aka (sedliaka) Katici Beracovej.,classics
310,The Member of the Wedding,Carson McCullers,3.82,"15,932","1,364",292,0,"An alternate-cover edition for this ISBN can be found here.

The novel that became an award-winning play and a major motion picture and that has charmed generations of readers, Carson McCullers's classic The Member of the Wedding is now available in small-format trade paperback for the first time. Here is the story of the inimitable twelve-year-old Frankie, who is utterly, h An alternate-cover edition for this ISBN can be found here.

The novel that became an award-winning play and a major motion picture and that has charmed generations of readers, Carson McCullers's classic The Member of the Wedding is now available in small-format trade paperback for the first time. Here is the story of the inimitable twelve-year-old Frankie, who is utterly, hopelessly bored with life until she hears about her older brother's wedding. Bolstered by lively conversations with her house servant, Berenice, and her six-year-old male cousinânot to mention her own unbridled imaginationâFrankie takes on an overly active role in the wedding, hoping even to go, uninvited, on the honeymoon, so deep is her desire to be the member of something larger, more accepting than herself. ""A marvelous study of the agony of adolescence"" (Detroit Free Press), The Member of the Wedding showcases Carson McCullers at her most sensitive, astute, and lasting best.",fiction
311,Mendel GdaÅski,Maria Konopnicka,3.32,"1,564",38,995,0,,classics
312,Olalla,Robert Louis Stevenson,3.17,"2,152",294,NA,0,"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work.",classics
313,House of Windows,John Langan,3.62,693,92,NA,0,"For the last few years, Veronica Croydon has been at the center of scandal, first as the younger woman for whom her famous professor left his wife, and then as the apparent widow of that man. When a writer staying at the same vacation home as Veronica has the chance to hear her story, he jumps at it. What follows takes him to the dark heart of a father's troubled relations For the last few years, Veronica Croydon has been at the center of scandal, first as the younger woman for whom her famous professor left his wife, and then as the apparent widow of that man. When a writer staying at the same vacation home as Veronica has the chance to hear her story, he jumps at it. What follows takes him to the dark heart of a father's troubled relationship with his only son, in a story that stretches from a college town in the Hudson Valley to the battlefields on Afghanistan, from post-9/11 America to the height of Victorian England. It is a story that leads inexorably to the Belvedere House, the home Veronica shares with her husband, within whose walls a father's terrible words to his son echo and gain in awful force.

With nods to Peter Straub, H.P. Lovecraft, and Charles Dickens, House of Windows is a tense, frightening exploration of a marriage under strain from forces psychological and supernatural, a meditation on the ways loss haunts every one of us.",horror
314,Die Diebin,Torsten Fink,3.34,148,8,NA,0,"Sie ist eine Sklavin - doch in ihren Adern fliesst das Blut der mÃ¤chtigen Magier!

Maru ist eine Sklavin. Auf sie wartet der Dienst in einer PalastkÃ¼che oder auf den Feldern vor der Stadt. Bis sie vom skrupellosen Tasil gekauft wird - der Maru als Figur in seinem gefÃ¤hrlichen Spiel um Reichtum und Macht missbraucht.
Und auch der uralte Daimon Utukku entwickelt Interesse an de Sie ist eine Sklavin - doch in ihren Adern fliesst das Blut der mÃ¤chtigen Magier!

Maru ist eine Sklavin. Auf sie wartet der Dienst in einer PalastkÃ¼che oder auf den Feldern vor der Stadt. Bis sie vom skrupellosen Tasil gekauft wird - der Maru als Figur in seinem gefÃ¤hrlichen Spiel um Reichtum und Macht missbraucht.
Und auch der uralte Daimon Utukku entwickelt Interesse an der jungen Frau und bietet ihr seine Hilfe an - doch die hat ihren Preis...",fantasy
315,"London, 1850",Sebastian Rook,3.74,"1,521",120,082,0,"London, 1850. An enormous ship has just reached port. From its hull, a flock of bats ascends and disappears into the streets. Jack Harkett intends to board the ship, in search of food or money. Instead, he encounters a boy his own ageârunning for his life! The boy recounts horrific tales about a vampire plague that's killed the entire crew. With no one to turn to but each London, 1850. An enormous ship has just reached port. From its hull, a flock of bats ascends and disappears into the streets. Jack Harkett intends to board the ship, in search of food or money. Instead, he encounters a boy his own ageârunning for his life! The boy recounts horrific tales about a vampire plague that's killed the entire crew. With no one to turn to but each other, the two boys vow to stop these horrors from continuing. Their pledge will take them on dangerous adventures from London to Paris and finally to Mexico, to confront the beast who started all this destruction....",paranormal
316,The Caine Mutiny,Herman Wouk,4.25,"22,950","1,133",071,2,"The novel that inspired the now-classic film The Caine Mutiny and the hit Broadway play The Caine Mutiny Court-Martial, Herman Wouk's boldly dramatic, brilliantly entertaining novel of life-and mutiny-on a Navy warship in the Pacific theater was immediately embraced, upon its original publication in 1951, as one of the first serious works of American fiction to grapple wit The novel that inspired the now-classic film The Caine Mutiny and the hit Broadway play The Caine Mutiny Court-Martial, Herman Wouk's boldly dramatic, brilliantly entertaining novel of life-and mutiny-on a Navy warship in the Pacific theater was immediately embraced, upon its original publication in 1951, as one of the first serious works of American fiction to grapple with the moral complexities and the human consequences of World War II. In the intervening half century, The Caine Mutiny has become a perennial favorite of readers young and old, has sold millions of copies throughout the world, and has achieved the status of a modern classic.",fiction
317,If Nobody Speaks of Remarkable Things,Jon McGregor,3.89,"8,885",916,049,3,If Nobody Speaks of Remarkable Things,fiction
318,Crimson Rogue,Liz Maverick,3.85,607,34,Androids,1,"From the four strata of Crimson City come rogues: vampire, werewolf, human, demon. Walking the thin line between Heaven and Hell, these rebels, rakes and unsung heroes make their own rules and follow their own destinies. Cydney Brighton knows them well, for she too is now a rogue.",fantasy
319,All In the Mind,Alastair Campbell,3.79,473,65,NA,0,"Alastair Campbellâs powerful first novel is a gripping portrait of the strange dependency between patient and doctor.

Martin Sturrock desperately needs a psychiatrist. The problem? He is one.

Emily is a traumatized burn victim; Arta a Kosovan refugee recovering from a rape. David Temple is a long term depressive, while the Rt. Hon. Ralph Hall MP lives in terror of his drinki Alastair Campbellâs powerful first novel is a gripping portrait of the strange dependency between patient and doctor.

Martin Sturrock desperately needs a psychiatrist. The problem? He is one.

Emily is a traumatized burn victim; Arta a Kosovan refugee recovering from a rape. David Temple is a long term depressive, while the Rt. Hon. Ralph Hall MP lives in terror of his drinking problem being exposed. Very different Londoners, but they share one thing: every week they spend an hour at the Prince Regent Hospital, revealing the secrets of their psyche to Professor Martin Sturrock. Little do they know that Sturrockâs own mind is not the reassuring place they believe it to be. For years he has hidden in his work, ignoring his demons. But now his life is falling apart, and as his ghosts come back to haunt him, the only person he can turn to is a patient.

Set over a life-changing weekend, Alastair Campbellâs astonishing first novel is both a comedy and tragedy of ordinary lives. It is rich in compassion for those whose days are spent on the edge of the abyss.",fiction
