,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
409,The Mystical Life of Jesus: An Uncommon Perspective on the Life of Christ,Sylvia Browne,3.99,645,60,NA,0,"Responding to the extraordinary number of questions raised by recent cultural phenomena such as The Gospel of Judas and The Da Vinci Code, New York Times bestselling author Sylvia Browne brings readers the full story of the life of Jesus
New discoveries in archaeology and recent bestsellers and movies such as The Da Vinci Code and The Passion of the Christ have sparked a Responding to the extraordinary number of questions raised by recent cultural phenomena such as The Gospel of Judas and The Da Vinci Code, New York Times bestselling author Sylvia Browne brings readers the full story of the life of Jesus
New discoveries in archaeology and recent bestsellers and movies such as The Da Vinci Code and The Passion of the Christ have sparked a renaissance of the many controversies that have remained unanswered in Christianity and other religions. At the heart of these controversies is Jesus. With a unique perspective only Sylvia Browne could bring, The Mystical Life of Jesus is filled with the details of Jesusâ inspiring life.
Including his birth, childhood, travels, ministry, miracles, crucifixion, death, and resurrection, she addresses all of the major controversies:
â¢ Was there a virgin birth?
â¢ Was there a Star of Bethlehem?
â¢ What did he do for the first thirty years of his life?
â¢ Was he married?
â¢ Was he divine?
â¢ Was it a miracle at Cana (and who was getting married)?
â¢ Is there a Jesus lineage?

Using her unique relationship with her spirit guide and her years studying the controversial Gnostic texts, Sylvia answers all of these questions with a confidence and authority only someone who has visited the afterlife can have.",spirituality
410,Mary Poppins,P.L. Travers JÃºlia SardÃ Mary Shepard,4.02,"123,006","5,981",126,1,"By P.L. Travers, the author featured in the major motion picture,Â Saving Mr. Banks.Â From the moment Mary Poppins arrives at Number Seventeen Cherry-Tree Lane, everyday life at the Banks house is forever changed.

It all starts when Mary Poppins is blown by the east wind onto the doorstep of the Banks house. She becomes a most unusual nanny to Jane, Michael, and the twins. W By P.L. Travers, the author featured in the major motion picture,Â Saving Mr. Banks.Â From the moment Mary Poppins arrives at Number Seventeen Cherry-Tree Lane, everyday life at the Banks house is forever changed.

It all starts when Mary Poppins is blown by the east wind onto the doorstep of the Banks house. She becomes a most unusual nanny to Jane, Michael, and the twins. Who else but Mary Poppins can slide up banisters, pull an entire armchair out of an empty carpetbag, and make a dose of medicine taste like delicious lime-juice cordial? A day with Mary Poppins is a day of magic and make-believe come to life!",classics
411,Starcrossed,Josephine Angelini,4.02,"73,684","5,302",326,0,"How do you defy DESTINY?

Helen Hamilton has spent her entire sixteen years trying to hide how different she is - no easy task on an island as small and sheltered as Nantucket. And it's getting harder. Nightmares of a desperate desert journey have Helen waking parched, only to find her sheets damaged by dirt and dust. At school she's haunted by hallucinations of three women How do you defy DESTINY?

Helen Hamilton has spent her entire sixteen years trying to hide how different she is - no easy task on an island as small and sheltered as Nantucket. And it's getting harder. Nightmares of a desperate desert journey have Helen waking parched, only to find her sheets damaged by dirt and dust. At school she's haunted by hallucinations of three women weeping tears of blood... and when Helen first crosses paths with Lucas Delos, she has no way of knowing they're destined to play the leading roles in a tragedy the Fates insist on repeating throughout history.

As Helen unlocks the secrets of her ancestry, she realizes that some myths are more than just legend. But even demigod powers might not be enough to defy the forces that are both drawing her and Lucas together - and trying to tear them apart.",fantasy
412,Mutant Message Down Under,Marlo Morgan,3.75,"19,305","1,788",187,0,"Mutant Message Down Under is the fictional account of an American woman's spiritual odyssey through outback Australia. An underground bestseller in its original self-published edition, Marlo Morgan's powerful tale of challenge and endurance has a message for us all.

Summoned by a remote tribe of nomadic Aborigines to accompany them on walkabout, the woman makes a four-month Mutant Message Down Under is the fictional account of an American woman's spiritual odyssey through outback Australia. An underground bestseller in its original self-published edition, Marlo Morgan's powerful tale of challenge and endurance has a message for us all.

Summoned by a remote tribe of nomadic Aborigines to accompany them on walkabout, the woman makes a four-month-long journey and learns how they thrive in natural harmony with the plants and animals that exist in the rugged lands of Australia's bush. From the first day of her adventure, Morgan is challenged by the physical requirements of the journeyâshe faces daily tests of her endurance, challenges that ultimately contribute to her personal transformation.

By traveling with this extraordinary community, Morgan becomes a witness to their essential way of being in a world based on the ancient wisdom and philosophy of a culture that is more than 50,000 years old.",fiction
413,Fragile Eternity,Melissa Marr,3.84,"42,375","1,955",389,1,"Seth never expected he would want to settle down with anyone - but that was before Aislinn. She is everything he'd ever dreamed of, and he wants to be with her forever. Forever takes on new meaning, though, when your girlfriend is an immortal faery queen.

Aislinn never expected to rule the very creatures who'd always terrified her - but that was before Keenan. He stole her Seth never expected he would want to settle down with anyone - but that was before Aislinn. She is everything he'd ever dreamed of, and he wants to be with her forever. Forever takes on new meaning, though, when your girlfriend is an immortal faery queen.

Aislinn never expected to rule the very creatures who'd always terrified her - but that was before Keenan. He stole her mortality to make her a monarch, and now she faces challenges and enticements beyond any she'd ever imagined.


In Melissa Marr's third mesmerizing tale of Faerie, Seth and Aislinn struggle to stay true to themselves and each other in a milieu of shadowy rules and shifting allegiances, where old friends become new enemies and one wrong move could plunge the Earth into chaos.",young-adult
414,Best Friends Forever,Jennifer Weiner,3.50,"60,147","3,810",696,1,"Addie Downs and Valerie Adler were eight when they first met and decided to be best friends forever. But, in the wake of tragedy and betrayal during their teenage years, everything changed. Val went on to fame and fortune. Addie stayed behind in their small Midwestern town. Destiny, however, had more in store for these two. And when, twenty-five years later, Val shows up a Addie Downs and Valerie Adler were eight when they first met and decided to be best friends forever. But, in the wake of tragedy and betrayal during their teenage years, everything changed. Val went on to fame and fortune. Addie stayed behind in their small Midwestern town. Destiny, however, had more in store for these two. And when, twenty-five years later, Val shows up at Addieâs front door with blood on her coat and terror on her face, it is the beginning of a wild adventure for two women joined by love and history who find strength together that they could not find alone.",womens-fiction
415,Song of Solomon,Toni Morrison,4.10,"94,936","4,588",556,2,"Milkman Dead was born shortly after a neighborhood eccentric hurled himself off a rooftop in a vain attempt at flight. For the rest of his life he, too, will be trying to fly. With this brilliantly imagined novel, Toni Morrison transfigures the coming-of-age story as audaciously as Saul Bellow or Gabriel GarcÃ­a MÃ¡rquez. As she follows Milkman from his rustbelt city to the Milkman Dead was born shortly after a neighborhood eccentric hurled himself off a rooftop in a vain attempt at flight. For the rest of his life he, too, will be trying to fly. With this brilliantly imagined novel, Toni Morrison transfigures the coming-of-age story as audaciously as Saul Bellow or Gabriel GarcÃ­a MÃ¡rquez. As she follows Milkman from his rustbelt city to the place of his familyâs origins, Morrison introduces an entire cast of strivers and seeresses, liars and assassins, the inhabitants of a fully realized black world.",fiction
416,Rich Again,Anna Maxted,2.59,498,87,NA,0,"MONEY

Emily Kent is the daughter of one of the most powerful women on the planet. Her mother and billionaire father have laid the world at her feet - it's not enough. Emily is determined to make her own luck.

LUST
Claudia Kent is Emily's step-sister - all she craves is love. Desperate to escape the misery of her past, she meets the man of her dreams. Or so she imagines...

VENG MONEY

Emily Kent is the daughter of one of the most powerful women on the planet. Her mother and billionaire father have laid the world at her feet - it's not enough. Emily is determined to make her own luck.

LUST
Claudia Kent is Emily's step-sister - all she craves is love. Desperate to escape the misery of her past, she meets the man of her dreams. Or so she imagines...

VENGEANCE
Nathan Kent is the son of no one. Adopted, and then discarded by the one family who could have loved him, he has only one goal in life - to get his revenge.

GREED
As disgraced tycoon Jack Kent and his wife Innocence fight for supremacy over their vast empire, family ties are flung aside - no one will stand the way of their obsession with money, sex and power.",womens-fiction
417,,,NA,NA,NA,NA,0,,NA
418,Dead Witch Walking,Kim Harrison,4.01,"124,160","5,075",416,0,"All the creatures of the night gather in ""the Hollows"" of Cincinnati, to hide, to prowl, to party... and to feed.

Vampires rule the darkness in a predator-eat-predator world rife with dangers beyond imagining - and it's Rachel Morgan's job to keep that world civilized.

A bounty hunter and witch with serious sex appeal and an attitude, she'll bring 'em back alive, dead... or All the creatures of the night gather in ""the Hollows"" of Cincinnati, to hide, to prowl, to party... and to feed.

Vampires rule the darkness in a predator-eat-predator world rife with dangers beyond imagining - and it's Rachel Morgan's job to keep that world civilized.

A bounty hunter and witch with serious sex appeal and an attitude, she'll bring 'em back alive, dead... or undead.",fantasy
419,Fallen Too Far,Abbi Glines,4.17,"167,293","8,762",420,1,"To want what youâre not supposed to haveâ¦

She is only nineteen.

She is his new stepfatherâs daughter.

She is still naÃ¯ve and innocent due to spending the last three years taking care of her sick mother.

But for twenty-four year old Rush Finlay, she is the only thing that has ever been off limits. His famous fatherâs guilt money, his motherâs desperation to win his love, and hi To want what youâre not supposed to haveâ¦

She is only nineteen.

She is his new stepfatherâs daughter.

She is still naÃ¯ve and innocent due to spending the last three years taking care of her sick mother.

But for twenty-four year old Rush Finlay, she is the only thing that has ever been off limits. His famous fatherâs guilt money, his motherâs desperation to win his love, and his charm are the three reasons he has never been told no.

Blaire Wynn left her small farmhouse in Alabama, after her mother passed away, to move in with her father and his new wife in their sprawling beach house along the Florida gulf coast. She isnât prepared for the lifestyle change and she knows sheâll never fit into this world. Then there is her sexy stepbrother who her father leaves her with for the summer while he runs off to Paris with his wife. Rush is as spoiled as he is gorgeous. He is also getting under her skin. She knows he is anything but good for her and that heâll never be faithful to anyone. He is jaded and has secrets Blaire knows she may never uncover but even knowing all of thatâ¦

Blaire just may have fallen too far.",romance
420,The Devil Colony,James Rollins,4.16,"27,140","1,254",450,0,"Deep in the Rocky Mountains, a gruesome discovery â hundreds of mummified bodies â stir international attention and fervent controversy. Despite doubts to the bodiesâ origins, the local Native American Heritage Commission lays claim to the prehistoric remains, along with the strange artifacts found in the same cavern: gold plates inscribed with an unfathomable script.
Durin Deep in the Rocky Mountains, a gruesome discovery â hundreds of mummified bodies â stir international attention and fervent controversy. Despite doubts to the bodiesâ origins, the local Native American Heritage Commission lays claim to the prehistoric remains, along with the strange artifacts found in the same cavern: gold plates inscribed with an unfathomable script.
During a riot at the dig site, an anthropologist dies horribly: burned to ash in a fiery explosion in plain view of television cameras. All evidence points to a radical group of Native Americans, including one agitator, a teenage firebrand who escapes with a vital clue to the murder and calls on the one person who might help: her uncle, Painter Crowe, director of Sigma Force.
To protect his niece and uncover the truth, Painter will ignite a war across the nationâs most powerful intelligence agencies. Yet, an even greater threat looms as events in the Rocky Mountains have set in motion a frightening chain reaction, a geological meltdown that threatens the entire western half of the U.S.
From the volcanic peaks of Iceland to the blistering deserts of the American Southwest, from the gold vaults of Fort Knox to the bubbling geysers of Yellowstone, Painter Crowe joins forces with Commander Gray Pierce to penetrate the shadowy heart of a dark cabal, one that has been manipulating American history since the founding of the thirteen colonies.
But can he discover the truth â one that could topple governments â before it destroys all he holds dear?",thriller
421,,,NA,NA,NA,NA,0,,NA
422,Twenty Thousand Leagues Under the Sea,Jules Verne Anthony Bonner Jakob Gunnarsson,3.89,"220,382","7,953",#6,0,"When an unidentified âmonsterâ threatens international shipping, French oceanographer Pierre Aronnax and his unflappable assistant Conseil join an expedition organized by the US Navy to hunt down and destroy the menace. After months of fruitless searching, they finally grapple with their quarry, but Aronnax, Conseil, and the brash Canadian harpooner Ned Land are thrown ove When an unidentified âmonsterâ threatens international shipping, French oceanographer Pierre Aronnax and his unflappable assistant Conseil join an expedition organized by the US Navy to hunt down and destroy the menace. After months of fruitless searching, they finally grapple with their quarry, but Aronnax, Conseil, and the brash Canadian harpooner Ned Land are thrown overboard in the attack, only to find that the âmonsterâ is actually a futuristic submarine, the Nautilus, commanded by a shadowy, mystical, preternaturally imposing man who calls himself Captain Nemo. Thus begins a journey of 20,000 leaguesânearly 50,000 milesâthat will take Captain Nemo, his crew, and these three adventurers on a journey of discovery through undersea forests, coral graveyards, miles-deep trenches, and even the sunken ruins of Atlantis. Jules Verneâs novel of undersea exploration has been captivating readers ever since its first publication in 1870, and Frederick Paul Walterâs reader-friendly, scientifically meticulous translation of this visionary science fiction classic is complete and unabridged down to the smallest substantive detail.",classics
423,The White Tiger,Aravind Adiga,3.75,"177,423","11,599",613,5,"Introducing a major literary talent, The White Tiger offers a story of coruscating wit, blistering suspense, and questionable morality, told by the most volatile, captivating, and utterly inimitable narrator that this millennium has yet seen.

Balram Halwai is a complicated man. Servant. Philosopher. Entrepreneur. Murderer. Over the course of seven nights, by the scattered Introducing a major literary talent, The White Tiger offers a story of coruscating wit, blistering suspense, and questionable morality, told by the most volatile, captivating, and utterly inimitable narrator that this millennium has yet seen.

Balram Halwai is a complicated man. Servant. Philosopher. Entrepreneur. Murderer. Over the course of seven nights, by the scattered light of a preposterous chandelier, Balram tells us the terrible and transfixing story of how he came to be a success in lifeâhaving nothing but his own wits to help him along.

Born in the dark heart of India, Balram gets a break when he is hired as a driver for his village's wealthiest man, two house Pomeranians (Puddles and Cuddles), and the rich man's (very unlucky) son. From behind the wheel of their Honda City car, Balram's new world is a revelation. While his peers flip through the pages of Murder Weekly (""Love -- Rape -- Revenge!""), barter for girls, drink liquor (Thunderbolt), and perpetuate the Great Rooster Coop of Indian society, Balram watches his employers bribe foreign ministers for tax breaks, barter for girls, drink liquor (single-malt whiskey), and play their own role in the Rooster Coop. Balram learns how to siphon gas, deal with corrupt mechanics, and refill and resell Johnnie Walker Black Label bottles (all but one). He also finds a way out of the Coop that no one else inside it can perceive.

Balram's eyes penetrate India as few outsiders can: the cockroaches and the call centers; the prostitutes and the worshippers; the ancient and Internet cultures; the water buffalo and, trapped in so many kinds of cages that escape is (almost) impossible, the white tiger. And with a charisma as undeniable as it is unexpected, Balram teaches us that religion doesn't create virtue, and money doesn't solve every problem -- but decency can still be found in a corrupt world, and you can get what you want out of life if you eavesdrop on the right conversations.

The White Tiger recalls The Death of Vishnu and Bangkok 8 in ambition, scope, and narrative genius, with a mischief and personality all its own. Amoral, irreverent, deeply endearing, and utterly contemporary, this novel is an international publishing sensation âand a startling, provocative debut.",fiction
424,Fed Up!: Our Fight to Save America from Washington,Rick Perry Newt Gingrich,3.40,205,37,Brown,0,"Now, do not misunderstand me, America is great.

But we are fed up with being over-taxed and over-regulated. We are tired of being told how much salt to put on our food, what kind of cars we can drive, what kinds of guns we can own, what kind of prayers we are allowed to say and where we can say them, what we are allowed to do to elect political candidates, what kind of en Now, do not misunderstand me, America is great.

But we are fed up with being over-taxed and over-regulated. We are tired of being told how much salt to put on our food, what kind of cars we can drive, what kinds of guns we can own, what kind of prayers we are allowed to say and where we can say them, what we are allowed to do to elect political candidates, what kind of energy we can use, what doctor we can see. What kind of nation are we becoming? I fear it's the very kind the Colonists fought against.

But perhaps most of all, we are fed up because deep down we know how great America has always been, how many great things the people do in spite of their government, and how great the nation can be in the future if government will just get out of the way.

Our fight is clear. We must step up and retake the reins of our government from a Washington establishment that has abused our trust. We must empower states to fight for our beliefs, elect only leaders who are on our team, set out to remind our fellow Americans why liberty is guaranteed in the Constitution, and take concrete steps to take back our country. The American people have never sat idle when liberty's trumpet sounds the call to battle -- and today that battle is for the soul of America.",politics
425,City of Heavenly Fire,Cassandra Clare,4.39,"338,935","25,409",417,2,"In this dazzling and long-awaited conclusion to the acclaimed Mortal Instruments series, Clary and her friends fight the greatest evil they have ever faced: Clary's own brother.

Sebastian Morgenstern is on the move, systematically turning Shadowhunter against Shadowhunter. Bearing the Infernal Cup, he transforms Shadowhunters into creatures out of nightmare, tearing apart f In this dazzling and long-awaited conclusion to the acclaimed Mortal Instruments series, Clary and her friends fight the greatest evil they have ever faced: Clary's own brother.

Sebastian Morgenstern is on the move, systematically turning Shadowhunter against Shadowhunter. Bearing the Infernal Cup, he transforms Shadowhunters into creatures out of nightmare, tearing apart families and lovers as the ranks of his Endarkened army swell.

The embattled Shadowhunters withdraw to Idris - but not even the famed demon towers of Alicante can keep Sebastian at bay. And with the Nephilim trapped in Idris, who will guard the world against demons?

When one of the greatest betrayals the Nephilim have ever known is revealed, Clary, Jace, Isabelle, Simon, and Alec must flee - even if their journey takes them deep into the demon realms, where no Shadowhunter has set foot before, and from which no human being has ever returned...

Love will be sacrificed and lives lost in the terrible battle for the fate of the word in the thrilling final installment of the classic urban fantasy series The Mortal Instruments!",fantasy
426,,,NA,NA,NA,NA,0,,NA
427,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,Richard Dawkins,4.07,"37,089","1,132",466,2,"***30th Anniversary Edition***

Cover note: Each copy of the anniversary edition of The Blind Watchmaker features a unique biomorph. No two covers are exactly alike.

Acclaimed as the most influential work on evolution written in the last hundred years, The Blind Watchmaker offers an inspiring and accessible introduction to one of the most important scientific discoveries of ***30th Anniversary Edition***

Cover note: Each copy of the anniversary edition of The Blind Watchmaker features a unique biomorph. No two covers are exactly alike.

Acclaimed as the most influential work on evolution written in the last hundred years, The Blind Watchmaker offers an inspiring and accessible introduction to one of the most important scientific discoveries of all time. A brilliant and controversial book which demonstrates that evolution by natural selection - the unconscious, automatic, blind yet essentially non-random process discovered by Darwin - is the only answer to the biggest question of all: why do we exist?",science
428,The Graveyard Book,Neil Gaiman Dave McKean,4.13,"485,891","34,258",912,16,"Nobody Owens, known to his friends as Bod, is a perfectly normal boy. Well, he would be perfectly normal if he didn't live in a graveyard, being raised and educated by ghosts, with a solitary guardian who belongs to neither the world of the living nor the world of the dead.

There are dangers and adventures for Bod in the graveyard: the strange and terrible menace of the Sle Nobody Owens, known to his friends as Bod, is a perfectly normal boy. Well, he would be perfectly normal if he didn't live in a graveyard, being raised and educated by ghosts, with a solitary guardian who belongs to neither the world of the living nor the world of the dead.

There are dangers and adventures for Bod in the graveyard: the strange and terrible menace of the Sleer; a gravestone entrance to a desert that leads to the city of ghouls; friendship with a witch, and so much more.

But it is in the land of the living that real danger lurks, for it is there that the man Jack lives and he has already killed Bod's family.

A deliciously dark masterwork by bestselling author Neil Gaiman, with illustrations by award-winning Dave McKean.",fantasy
429,Chicken Soup for the Teenage Soul,Jack Canfield Mark Victor Hansen Kimberly Kirberger,3.93,"18,083",797,NA,2,"This first batch of Chicken Soup for Teens consists of 101 stories every teenager can relate to and learn from -- without feeling criticized or judged. This edition contains important lessons on the nature of friendship and love, the importance of belief in the future, and the value of respect for oneself and others, and much more.",non-fiction
430,The Ice Queen,Alice Hoffman,3.54,"18,492","1,871",210,0,"From the bestselling author of Practical Magic, a miraculous, enthralling tale of a woman who is struck by lightning, and finds her frozen heart is suddenly burning.

Be careful what you wish for. A small town librarian lives a quiet life without much excitement. One day, she mutters an idle wish and, while standing in her house, is struck by lightning. But instead of ending From the bestselling author of Practical Magic, a miraculous, enthralling tale of a woman who is struck by lightning, and finds her frozen heart is suddenly burning.

Be careful what you wish for. A small town librarian lives a quiet life without much excitement. One day, she mutters an idle wish and, while standing in her house, is struck by lightning. But instead of ending her life, this cataclysmic event sparks it into a new beginning.

She goes in search of Lazarus Jones, a fellow survivor who was struck dead, then simply got up and walked away. Perhaps this stranger who has seen death face to face can teach her to live without fear. When she finds him, he is her opposite, a burning man whose breath can boil water and whose touch scorches. As an obsessive love affair begins between them, both are forced to hide their most dangerous secretsâwhat turned one to ice and the other to fire.

A magical story of passion, loss, and renewal, The Ice Queen is Alice Hoffman at her electrifying best.",fiction
431,Loving Frank,Nancy Horan,3.75,"97,921","9,619",051,1,"I have been standing on the side of life, watching it float by. I want to swim in the river. I want to feel the current.

So writes Mamah Borthwick Cheney in her diary as she struggles to justify her clandestine love affair with Frank Lloyd Wright. Four years earlier, in 1903, Mamah and her husband, Edwin, had commissioned the renowned architect to design a new home for them I have been standing on the side of life, watching it float by. I want to swim in the river. I want to feel the current.

So writes Mamah Borthwick Cheney in her diary as she struggles to justify her clandestine love affair with Frank Lloyd Wright. Four years earlier, in 1903, Mamah and her husband, Edwin, had commissioned the renowned architect to design a new home for them. During the construction of the house, a powerful attraction developed between Mamah and Frank, and in time the lovers, each married with children, embarked on a course that would shock Chicago society and forever change their lives.

In this ambitious debut novel, fact and fiction blend together brilliantly. While scholars have largely relegated Mamah to a footnote in the life of Americaâs greatest architect, author Nancy Horan gives full weight to their dramatic love story and illuminates Cheneyâs profound influence on Wright.

Drawing on years of research, Horan weaves little-known facts into a compelling narrative, vividly portraying the conflicts and struggles of a woman forced to choose between the roles of mother, wife, lover, and intellectual. Horanâs Mamah is a woman seeking to find her own place, her own creative calling in the world. Mamahâs is an unforgettable journey marked by choices that reshape her notions of love and responsibility, leading inexorably ultimately lead to this novelâs stunning conclusion.

Elegantly written and remarkably rich in detail, Loving Frank is a fitting tribute to a courageous woman, a national icon, and their timeless love story.",historical
432,Blood Canticle,Anne Rice,3.72,"22,783",551,579,0,"Lestat is back with a vengeance and in thrall to Rowan Mayfair. Both demon and angel, he is drawn to kill but tempted by goodness as he moves among the pantheon of Anne Rice's unforgettable characters. Julien Mayfair, his tormentor; Rowan, witch and neurosurgeon, who attracts spirits to herself, casts spells on others and finds herself dangerously drawn to Lestat; Patsy, c Lestat is back with a vengeance and in thrall to Rowan Mayfair. Both demon and angel, he is drawn to kill but tempted by goodness as he moves among the pantheon of Anne Rice's unforgettable characters. Julien Mayfair, his tormentor; Rowan, witch and neurosurgeon, who attracts spirits to herself, casts spells on others and finds herself dangerously drawn to Lestat; Patsy, country and western singer, who was killed by Quinn Blackwood and dumped in a swamp; Ash Templeton, a 5,000 year old Taltos whose genes live on in the Mayfairs. Now, Lestat fights to save Patsy's ghost from the dark realms of the Earthbound, to uncover the mystery of the Taltos and to decide the fate of Rowan Mayfair. Both of Anne Rice's irresistible realms - the worlds of Blackwood Farm and the Mayfair Witches - collide as Lestat struggles between his lust for blood and the quest for life, between gratification and redemption.",paranormal
433,,,NA,NA,NA,NA,0,,NA
434,,,NA,NA,NA,NA,0,,NA
435,Beauty Queens,Libba Bray,3.62,"57,026","7,888",157,5,"Teen beauty queens. A lost island. Mysteries and dangers. No access to email. And the spirit of fierce, feral competition that lives deep in the heart of every girl, a savage brutality that can only be revealed by a journey into the heart of non-exfoliated darkness. Oh, the horror, the horror!
When a plane crash strands thirteen teen beauty contestants on a mysterious isla Teen beauty queens. A lost island. Mysteries and dangers. No access to email. And the spirit of fierce, feral competition that lives deep in the heart of every girl, a savage brutality that can only be revealed by a journey into the heart of non-exfoliated darkness. Oh, the horror, the horror!
When a plane crash strands thirteen teen beauty contestants on a mysterious island, they struggle to survive, to get along with one another, to combat the island's other diabolical occupants, and to learn their dance numbers in case they are rescued in time for the competition.",young-adult
436,Brideshead Revisited,Evelyn Waugh,it,"98,890","5,194",556,0,"The most nostalgic and reflective of Evelyn Waugh's novels, Brideshead Revisited looks back to the golden age before the Second World War. It tells the story of Charles Ryder's infatuation with the Marchmains and the rapidly-disappearing world of privilege they inhabit. Enchanted first by Sebastian at Oxford, then by his doomed Catholic family, in particular his remote sis The most nostalgic and reflective of Evelyn Waugh's novels, Brideshead Revisited looks back to the golden age before the Second World War. It tells the story of Charles Ryder's infatuation with the Marchmains and the rapidly-disappearing world of privilege they inhabit. Enchanted first by Sebastian at Oxford, then by his doomed Catholic family, in particular his remote sister, Julia, Charles comes finally to recognize only his spiritual and social distance from them.",classics
437,Paper Princess,Erin Watt Elle Kennedy Jen Frederick,3.96,"109,478","10,657",747,1,"There is an alternate cover edition for this ASIN here.

From strip clubs and truck stops to southern coast mansions and prep schools, one girl tries to stay true to herself.

These Royals will ruin youâ¦

Ella Harper is a survivorâa pragmatic optimist. Sheâs spent her whole life moving from town to town with her flighty mother, struggling to make ends meet and believing that som There is an alternate cover edition for this ASIN here.

From strip clubs and truck stops to southern coast mansions and prep schools, one girl tries to stay true to herself.

These Royals will ruin youâ¦

Ella Harper is a survivorâa pragmatic optimist. Sheâs spent her whole life moving from town to town with her flighty mother, struggling to make ends meet and believing that someday sheâll climb out of the gutter. After her motherâs death, Ella is truly alone.Â

Until Callum Royal appears, plucking Ella out of poverty and tossing her into his posh mansion among his five sons who all hate her. Each Royal boy is more magnetic than the last, but none as captivating as Reed Royal, the boy who is determined to send her back to the slums she came from.

Reed doesnât want her. He says she doesnât belong with the Royals.

He might be right.

Wealth. Excess. Deception. Itâs like nothing Ella has ever experienced, and if sheâs going to survive her time in the Royal palace, sheâll need to learn to issue her own Royal decrees.Â",romance
438,Chapterhouse: Dune,Frank Herbert,3.92,"53,348","1,187",NA,1,"Alternate Cover Edition of ISBN 0441102670.

The desert planet Arrakis, called Dune, has been destroyed. Now, the Bene Gesserit, heirs to Dune's power, have colonized a green world--and are turning it into a desert, mile by scorched mile.
Here is the last book Frank Herbert wrote before his death. A stunning climax to the epic Dune legend that will live on forever... Alternate Cover Edition of ISBN 0441102670.

The desert planet Arrakis, called Dune, has been destroyed. Now, the Bene Gesserit, heirs to Dune's power, have colonized a green world--and are turning it into a desert, mile by scorched mile.
Here is the last book Frank Herbert wrote before his death. A stunning climax to the epic Dune legend that will live on forever...",science-fiction
439,The Sparrow,Mary Doria Russell,4.10,"72,439","7,760",898,6,"In 2019, humanity finally finds proof of extraterrestrial life when a listening post in Puerto Rico picks up exquisite singing from a planet that will come to be known as Rakhat. While United Nations diplomats endlessly debate a possible first contact mission, the Society of Jesus quietly organizes an eight-person scientific expedition of its own. What the Jesuits find is In 2019, humanity finally finds proof of extraterrestrial life when a listening post in Puerto Rico picks up exquisite singing from a planet that will come to be known as Rakhat. While United Nations diplomats endlessly debate a possible first contact mission, the Society of Jesus quietly organizes an eight-person scientific expedition of its own. What the Jesuits find is a world so beyond comprehension that it will lead them to question what it means to be ""human"".",science-fiction
440,Sundays at Tiffany's,James Patterson Gabrielle Charbonnet,3.77,"66,785","6,237",699,0,"As a little girl, Jane has no one. Her mother, the powerful head of a Broadway theater company, has no time for her. She does have one friend-a handsome, comforting, funny man named Michael-but only she can see him.

Years later, Jane is in her thirties and just as alone as ever. Then she meets Michael again-as handsome, smart and perfect as she remembers him to be. But not As a little girl, Jane has no one. Her mother, the powerful head of a Broadway theater company, has no time for her. She does have one friend-a handsome, comforting, funny man named Michael-but only she can see him.

Years later, Jane is in her thirties and just as alone as ever. Then she meets Michael again-as handsome, smart and perfect as she remembers him to be. But not even Michael knows the reason they've really been reunited.

SUNDAYS AT TIFFANY'S is a love story with an irresistible twist, a novel about the child inside all of us-and the boundary-crossing power of love.",romance
441,Kissing Coffins,Ellen Schreiber,3.88,"25,377",813,448,0,"Not far from Dullsville, someone's lurking in the dark. . . .

After meeting the handsome and shadowy Alexander Sterling, goth-girl Raven's dark world has a bright, new glow. But as in her favorite movie, ""Kissing Coffins,"" Raven knows that love always has its complications, especially when Alexander has a big secret to guard.

When Alexander suddenly disappears, Raven leaves Not far from Dullsville, someone's lurking in the dark. . . .

After meeting the handsome and shadowy Alexander Sterling, goth-girl Raven's dark world has a bright, new glow. But as in her favorite movie, ""Kissing Coffins,"" Raven knows that love always has its complications, especially when Alexander has a big secret to guard.

When Alexander suddenly disappears, Raven leaves Dullsville to begin a dangerous search to find him. Can she stay safe, no matter who--or what--she encounters on the way?",paranormal
442,Flawless,Sara Shepard,3.92,"74,601","3,605",421,0,"In the exclusive town of Rosewood, Pennsylvania, where the sweetest smiles hide the darkest secrets, four pretty little liars--Spencer, Aria, Emily, and Hanna--have been very bad girls. . . .

Spencer stole her sister's boyfriend. Aria is brokenhearted over her English teacher. Emily likes her new friend Maya . . . as much more than a friend. And Hanna's obsession with looki In the exclusive town of Rosewood, Pennsylvania, where the sweetest smiles hide the darkest secrets, four pretty little liars--Spencer, Aria, Emily, and Hanna--have been very bad girls. . . .

Spencer stole her sister's boyfriend. Aria is brokenhearted over her English teacher. Emily likes her new friend Maya . . . as much more than a friend. And Hanna's obsession with looking flawless is literally making her sick. But the most horrible secret of all is something so scandalous it could destroy their perfect little lives.

And someone named ""A"" is threatening to do just that.

At first they thought A was Alison, their friend who vanished three years ago . . . but then Alison turned up dead. So could A be Melissa, Spencer's ultracompetitive sister? Or Maya, who wants Emily all to herself? What about Toby, the mysterious guy who left town right after Alison went missing?

One thing's for certain: A's got the dirt to bury them all alive, and with every crumpled note, wicked IM, and vindictive text message A sends, the girls get a little closer to losing it all.",young-adult
